TXNAME,GENEID
lcl|CP064677.1_cds_QPD37367.1_567,envY
lcl|CP064677.1_cds_QPD37368.1_568,IVL04_02890
lcl|CP064677.1_cds_QPD37369.1_569,nfrA
lcl|CP064677.1_cds_QPD37370.1_570,nrfB
lcl|CP064677.1_cds_QPD37371.1_571,cusS
lcl|CP064677.1_cds_QPD37372.1_572,cusR
lcl|CP064677.1_cds_QPD37373.1_573,cusC
lcl|CP064677.1_cds_QPD37374.1_574,cusF
lcl|CP064677.1_cds_QPD37375.1_575,cusB
lcl|CP064677.1_cds_QPD37376.1_576,cusA
lcl|CP064677.1_cds_QPD37377.1_577,pheP
lcl|CP064677.1_cds_QPD37378.1_578,ybdG
lcl|CP064677.1_cds_QPD37379.1_579,nfsB
lcl|CP064677.1_cds_QPD37380.1_580,IVL04_02950
lcl|CP064677.1_cds_QPD37381.1_581,IVL04_02955
lcl|CP064677.1_cds_QPD37382.1_582,IVL04_02960
lcl|CP064677.1_cds_QPD37383.1_583,hokE
lcl|CP064677.1_cds_QPD37384.1_584,IVL04_02970
lcl|CP064677.1_cds_QPD37385.1_585,entD
lcl|CP064677.1_cds_QPD37386.1_586,fepA
lcl|CP064677.1_cds_QPD37387.1_587,fes
lcl|CP064677.1_cds_QPD37388.1_588,ybdZ
lcl|CP064677.1_cds_QPD37389.1_589,entF
lcl|CP064677.1_cds_QPD37390.1_590,fepE
lcl|CP064677.1_cds_QPD37391.1_591,fepC
lcl|CP064677.1_cds_QPD37392.1_592,fepG
lcl|CP064677.1_cds_QPD37393.1_593,fepD
lcl|CP064677.1_cds_QPD37394.1_594,entS
lcl|CP064677.1_cds_QPD37395.1_595,fepB
lcl|CP064677.1_cds_QPD37396.1_596,entC
lcl|CP064677.1_cds_QPD37397.1_597,entE
lcl|CP064677.1_cds_QPD37398.1_598,entB
lcl|CP064677.1_cds_QPD37399.1_599,entA
lcl|CP064677.1_cds_QPD37400.1_600,entH
lcl|CP064677.1_cds_QPD37401.1_601,cstA
lcl|CP064677.1_cds_QPD37402.1_602,IVL04_03060
lcl|CP064677.1_cds_QPD37403.1_603,hcxA
lcl|CP064677.1_cds_QPD37404.1_604,ybdL
lcl|CP064677.1_cds_QPD37405.1_605,IVL04_03075
lcl|CP064677.1_cds_QPD37406.1_606,IVL04_03080
lcl|CP064677.1_cds_QPD37407.1_607,IVL04_03085
lcl|CP064677.1_cds_QPD37408.1_608,dsbG
lcl|CP064677.1_cds_QPD37409.1_609,ahpC
lcl|CP064677.1_cds_QPD37410.1_610,ahpF
lcl|CP064677.1_cds_QPD37411.1_611,uspG
lcl|CP064677.1_cds_QPD37412.1_612,IVL04_03110
lcl|CP064677.1_cds_QPD37413.1_613,rnk
lcl|CP064677.1_cds_QPD37414.1_615,citT
lcl|CP064677.1_cds_QPD37415.1_616,citG
lcl|CP064677.1_cds_QPD37416.1_617,citX
lcl|CP064677.1_cds_QPD37417.1_618,citF
lcl|CP064677.1_cds_QPD37418.1_619,citE
lcl|CP064677.1_cds_QPD37419.1_620,citD
lcl|CP064677.1_cds_QPD37420.1_621,citC
lcl|CP064677.1_cds_QPD37421.1_622,dpiB
lcl|CP064677.1_cds_QPD37422.1_623,dpiA
lcl|CP064677.1_cds_QPD37423.1_624,dcuC
lcl|CP064677.1_cds_QPD37424.1_625,pagP
lcl|CP064677.1_cds_QPD37425.1_626,cspE
lcl|CP064677.1_cds_QPD37426.1_627,crcB
lcl|CP064677.1_cds_QPD37427.1_629,tatE
lcl|CP064677.1_cds_QPD37428.1_630,lipA
lcl|CP064677.1_cds_QPD37429.1_631,IVL04_03205
lcl|CP064677.1_cds_QPD37430.1_632,lipB
lcl|CP064677.1_cds_QPD37431.1_633,IVL04_03215
lcl|CP064677.1_cds_QPD37432.1_634,dacA
lcl|CP064677.1_cds_QPD37433.1_635,rlpA
lcl|CP064677.1_cds_QPD37434.1_636,mrdB
lcl|CP064677.1_cds_QPD37435.1_637,mrdA
lcl|CP064677.1_cds_QPD37436.1_638,rlmH
lcl|CP064677.1_cds_QPD37437.1_639,rsfS
lcl|CP064677.1_cds_QPD37438.1_641,nadD
lcl|CP064677.1_cds_QPD37439.1_642,holA
lcl|CP064677.1_cds_QPD37440.1_643,lptE
lcl|CP064677.1_cds_QPD37441.1_644,leuS
lcl|CP064677.1_cds_QPD37442.1_645,IVL04_03275
lcl|CP064677.1_cds_QPD37443.1_646,IVL04_03280
lcl|CP064677.1_cds_QPD37444.1_647,IVL04_03285
lcl|CP064677.1_cds_QPD37445.1_648,IVL04_03290
lcl|CP064677.1_cds_QPD37446.1_649,IVL04_03295
lcl|CP064677.1_cds_QPD37447.1_650,IVL04_03300
lcl|CP064677.1_cds_QPD37448.1_651,djlC
lcl|CP064677.1_cds_QPD37449.1_652,hscC
lcl|CP064677.1_cds_QPD37450.1_653,rihA
lcl|CP064677.1_cds_QPD37451.1_654,gltL
lcl|CP064677.1_cds_QPD37452.1_655,gltK
lcl|CP064677.1_cds_QPD37453.1_656,gltJ
lcl|CP064677.1_cds_QPD37454.1_657,gltI
lcl|CP064677.1_cds_QPD37455.1_658,IVL04_03340
lcl|CP064677.1_cds_QPD37456.1_659,lnt
lcl|CP064677.1_cds_QPD37457.1_660,corC
lcl|CP064677.1_cds_QPD37458.1_661,ybeY
lcl|CP064677.1_cds_QPD37459.1_662,IVL04_03360
lcl|CP064677.1_cds_QPD37460.1_663,miaB
lcl|CP064677.1_cds_QPD37461.1_664,ubiF
lcl|CP064677.1_cds_QPD37462.1_665,asnB
lcl|CP064677.1_cds_QPD37463.1_666,nagD
lcl|CP064677.1_cds_QPD37464.1_667,nagC
lcl|CP064677.1_cds_QPD37465.1_668,nagA
lcl|CP064677.1_cds_QPD37466.1_669,nagB
lcl|CP064677.1_cds_QPD37467.1_670,nagE
lcl|CP064677.1_cds_QPD37468.1_671,glnS
lcl|CP064677.1_cds_QPD37469.1_672,chiP
lcl|CP064677.1_cds_QPD37470.1_673,IVL04_03450
lcl|CP064677.1_cds_QPD37471.1_674,fur
lcl|CP064677.1_cds_QPD37472.1_676,fldA
lcl|CP064677.1_cds_QPD37473.1_677,ybfE
lcl|CP064677.1_cds_QPD37474.1_678,ybfF
lcl|CP064677.1_cds_QPD37475.1_679,seqA
lcl|CP064677.1_cds_QPD37476.1_680,pgm
lcl|CP064677.1_cds_QPD37477.1_681,IVL04_03490
lcl|CP064677.1_cds_QPD37478.1_684,potE
lcl|CP064677.1_cds_QPD37479.1_685,speF
lcl|CP064677.1_cds_QPD37480.1_686,IVL04_03515
lcl|CP064677.1_cds_QPD37481.1_687,kdpE
lcl|CP064677.1_cds_QPD37482.1_688,kdpD
lcl|CP064677.1_cds_QPD37483.1_689,kdpC
lcl|CP064677.1_cds_QPD37484.1_690,kdpB
lcl|CP064677.1_cds_QPD37485.1_691,kdpA
lcl|CP064677.1_cds_QPD37486.1_692,kdpF
lcl|CP064677.1_cds_QPD37487.1_693,IVL04_03550
lcl|CP064677.1_cds_QPD37488.1_694,rhsC
lcl|CP064677.1_cds_QPD37489.1_695,IVL04_03560
lcl|CP064677.1_cds_QPD37490.1_697,IVL04_03570
lcl|CP064677.1_cds_QPD37491.1_701,IVL04_03590
lcl|CP064677.1_cds_QPD37492.1_702,phrB
lcl|CP064677.1_cds_QPD37493.1_703,dtpD
lcl|CP064677.1_cds_QPD37494.1_704,ybgI
lcl|CP064677.1_cds_QPD37495.1_705,pxpB
lcl|CP064677.1_cds_QPD37496.1_706,pxpC
lcl|CP064677.1_cds_QPD37497.1_707,pxpA
lcl|CP064677.1_cds_QPD37498.1_708,nei
lcl|CP064677.1_cds_QPD37499.1_709,IVL04_03630
lcl|CP064677.1_cds_QPD37500.1_710,IVL04_03635
lcl|CP064677.1_cds_QPD37501.1_711,IVL04_03640
lcl|CP064677.1_cds_QPD37502.1_712,IVL04_03645
lcl|CP064677.1_cds_QPD37503.1_713,IVL04_03650
lcl|CP064677.1_cds_QPD37504.1_714,gltA
lcl|CP064677.1_cds_QPD37505.1_715,IVL04_03660
lcl|CP064677.1_cds_QPD37506.1_716,sdhC
lcl|CP064677.1_cds_QPD37507.1_717,sdhD
lcl|CP064677.1_cds_QPD37508.1_718,sdhA
lcl|CP064677.1_cds_QPD37509.1_719,sdhB
lcl|CP064677.1_cds_QPD37510.1_720,sucA
lcl|CP064677.1_cds_QPD37511.1_721,odhB
lcl|CP064677.1_cds_QPD37512.1_722,sucC
lcl|CP064677.1_cds_QPD37513.1_723,sucD
lcl|CP064677.1_cds_QPD37514.1_724,mngR
lcl|CP064677.1_cds_QPD37515.1_726,mngB
lcl|CP064677.1_cds_QPD37516.1_728,cydB
lcl|CP064677.1_cds_QPD37517.1_729,cydX
lcl|CP064677.1_cds_QPD37518.1_730,ybgE
lcl|CP064677.1_cds_QPD37519.1_731,ybgC
lcl|CP064677.1_cds_QPD37520.1_732,tolQ
lcl|CP064677.1_cds_QPD37521.1_733,tolR
lcl|CP064677.1_cds_QPD37522.1_734,tolA
lcl|CP064677.1_cds_QPD37523.1_735,tolB
lcl|CP064677.1_cds_QPD37524.1_736,pal
lcl|CP064677.1_cds_QPD37525.1_737,cpoB
lcl|CP064677.1_cds_QPD37526.1_738,nadA
lcl|CP064677.1_cds_QPD37527.1_739,pnuC
lcl|CP064677.1_cds_QPD37528.1_740,zitB
lcl|CP064677.1_cds_QPD37529.1_741,IVL04_03830
lcl|CP064677.1_cds_QPD37530.1_742,aroG
lcl|CP064677.1_cds_QPD37531.1_743,gpmA
lcl|CP064677.1_cds_QPD37532.1_744,galM
lcl|CP064677.1_cds_QPD37533.1_745,galK
lcl|CP064677.1_cds_QPD37534.1_746,galT
lcl|CP064677.1_cds_QPD37535.1_747,galE
lcl|CP064677.1_cds_QPD37536.1_748,modF
lcl|CP064677.1_cds_QPD37537.1_749,modE
lcl|CP064677.1_cds_QPD37538.1_750,acrZ
lcl|CP064677.1_cds_QPD37539.1_751,modA
lcl|CP064677.1_cds_QPD37540.1_752,modB
lcl|CP064677.1_cds_QPD37541.1_753,modC
lcl|CP064677.1_cds_QPD37542.1_754,ybhA
lcl|CP064677.1_cds_QPD37543.1_755,pgl
lcl|CP064677.1_cds_QPD37544.1_756,IVL04_03905
lcl|CP064677.1_cds_QPD37545.1_757,IVL04_03910
lcl|CP064677.1_cds_QPD37546.1_758,IVL04_03915
lcl|CP064677.1_cds_QPD37547.1_759,IVL04_03920
lcl|CP064677.1_cds_QPD37548.1_760,IVL04_03925
lcl|CP064677.1_cds_QPD37549.1_761,IVL04_03930
lcl|CP064677.1_cds_QPD37550.1_762,bioA
lcl|CP064677.1_cds_QPD37551.1_763,bioB
lcl|CP064677.1_cds_QPD37552.1_764,bioF
lcl|CP064677.1_cds_QPD37553.1_765,bioC
lcl|CP064677.1_cds_QPD37554.1_766,bioD
lcl|CP064677.1_cds_QPD37555.1_767,uvrB
lcl|CP064677.1_cds_QPD37556.1_768,yvcK
lcl|CP064677.1_cds_QPD37557.1_769,moaA
lcl|CP064677.1_cds_QPD37558.1_770,moaB
lcl|CP064677.1_cds_QPD37559.1_771,moaC
lcl|CP064677.1_cds_QPD37560.1_772,moaD
lcl|CP064677.1_cds_QPD37561.1_773,moaE
lcl|CP064677.1_cds_QPD37562.1_774,IVL04_03995
lcl|CP064677.1_cds_QPD37563.1_775,IVL04_04000
lcl|CP064677.1_cds_QPD37564.1_776,IVL04_04005
lcl|CP064677.1_cds_QPD37565.1_777,clsB
lcl|CP064677.1_cds_QPD37566.1_778,IVL04_04015
lcl|CP064677.1_cds_QPD37567.1_779,IVL04_04020
lcl|CP064677.1_cds_QPD37568.1_780,IVL04_04025
lcl|CP064677.1_cds_QPD37569.1_781,IVL04_04030
lcl|CP064677.1_cds_QPD37570.1_782,IVL04_04035
lcl|CP064677.1_cds_QPD37571.1_783,hlyD
lcl|CP064677.1_cds_QPD37572.1_784,cecR
lcl|CP064677.1_cds_QPD37573.1_785,rhlE
lcl|CP064677.1_cds_QPD37574.1_786,ybiA
lcl|CP064677.1_cds_QPD37575.1_787,dinG
lcl|CP064677.1_cds_QPD37576.1_788,ybiB
lcl|CP064677.1_cds_QPD37577.1_789,hcxB
lcl|CP064677.1_cds_QPD37578.1_790,IVL04_04075
lcl|CP064677.1_cds_QPD37579.1_791,ybiI
lcl|CP064677.1_cds_QPD37580.1_792,ybiX
lcl|CP064677.1_cds_QPD37581.1_793,IVL04_04090
lcl|CP064677.1_cds_QPD37582.1_794,IVL04_04095
lcl|CP064677.1_cds_QPD37583.1_795,rlmF
lcl|CP064677.1_cds_QPD37584.1_796,ybiO
lcl|CP064677.1_cds_QPD37585.1_797,glnQ
lcl|CP064677.1_cds_QPD37586.1_798,glnP
lcl|CP064677.1_cds_QPD37587.1_799,glnH
lcl|CP064677.1_cds_QPD37588.1_800,dps
lcl|CP064677.1_cds_QPD37589.1_801,rhtA
lcl|CP064677.1_cds_QPD37590.1_803,ompX
lcl|CP064677.1_cds_QPD37591.1_804,opgE
lcl|CP064677.1_cds_QPD37592.1_805,mntS
lcl|CP064677.1_cds_QPD37593.1_806,mntR
lcl|CP064677.1_cds_QPD37594.1_807,IVL04_04160
lcl|CP064677.1_cds_QPD37595.1_808,ldtB
lcl|CP064677.1_cds_QPD37596.1_809,IVL04_04170
lcl|CP064677.1_cds_QPD37597.1_810,IVL04_04175
lcl|CP064677.1_cds_QPD37598.1_811,ybiV
lcl|CP064677.1_cds_QPD37599.1_812,IVL04_04185
lcl|CP064677.1_cds_QPD37600.1_813,IVL04_04190
lcl|CP064677.1_cds_QPD37601.1_814,fsa
lcl|CP064677.1_cds_QPD37602.1_815,moeB
lcl|CP064677.1_cds_QPD37603.1_816,moeA
lcl|CP064677.1_cds_QPD37604.1_817,iaaA
lcl|CP064677.1_cds_QPD37605.1_819,gsiB
lcl|CP064677.1_cds_QPD37606.1_820,gsiC
lcl|CP064677.1_cds_QPD37607.1_821,gsiD
lcl|CP064677.1_cds_QPD37608.1_822,IVL04_04235
lcl|CP064677.1_cds_QPD37609.1_823,IVL04_04240
lcl|CP064677.1_cds_QPD37610.1_824,rimO
lcl|CP064677.1_cds_QPD37611.1_825,bssR
lcl|CP064677.1_cds_QPD37612.1_826,yliI
lcl|CP064677.1_cds_QPD37613.1_827,gstB
lcl|CP064677.1_cds_QPD37614.1_828,dacC
lcl|CP064677.1_cds_QPD37615.1_829,deoR
lcl|CP064677.1_cds_QPD37616.1_830,ybjG
lcl|CP064677.1_cds_QPD37617.1_831,mdfA
lcl|CP064677.1_cds_QPD37618.1_832,IVL04_04285
lcl|CP064677.1_cds_QPD37619.1_833,ybjI
lcl|CP064677.1_cds_QPD37620.1_834,IVL04_04295
lcl|CP064677.1_cds_QPD37621.1_835,rcdA
lcl|CP064677.1_cds_QPD37622.1_836,IVL04_04305
lcl|CP064677.1_cds_QPD37623.1_837,IVL04_04310
lcl|CP064677.1_cds_QPD37624.1_838,grxA
lcl|CP064677.1_cds_QPD37625.1_839,IVL04_04320
lcl|CP064677.1_cds_QPD37626.1_840,nfsA
lcl|CP064677.1_cds_QPD37627.1_841,rimK
lcl|CP064677.1_cds_QPD37628.1_842,IVL04_04335
lcl|CP064677.1_cds_QPD37629.1_843,potF
lcl|CP064677.1_cds_QPD37630.1_844,potG
lcl|CP064677.1_cds_QPD37631.1_845,potH
lcl|CP064677.1_cds_QPD37632.1_846,potI
lcl|CP064677.1_cds_QPD37633.1_847,IVL04_04360
lcl|CP064677.1_cds_QPD37634.1_848,rlmC
lcl|CP064677.1_cds_QPD37635.1_849,artJ
lcl|CP064677.1_cds_QPD37636.1_850,artM
lcl|CP064677.1_cds_QPD37637.1_851,artQ
lcl|CP064677.1_cds_QPD37638.1_852,artJ
lcl|CP064677.1_cds_QPD37639.1_853,artP
lcl|CP064677.1_cds_QPD37640.1_854,IVL04_04395
lcl|CP064677.1_cds_QPD37641.1_855,IVL04_04400
lcl|CP064677.1_cds_QPD37642.1_856,amiD
lcl|CP064677.1_cds_QPD37643.1_859,ltaE
lcl|CP064677.1_cds_QPD37644.1_860,poxB
lcl|CP064677.1_cds_QPD37645.1_861,hcr
lcl|CP064677.1_cds_QPD37646.1_862,hcp
lcl|CP064677.1_cds_QPD37647.1_863,lysO
lcl|CP064677.1_cds_QPD37648.1_864,aqpZ
lcl|CP064677.1_cds_QPD37649.1_865,IVL04_04450
lcl|CP064677.1_cds_QPD37650.1_866,IVL04_04455
lcl|CP064677.1_cds_QPD37651.1_867,macA
lcl|CP064677.1_cds_QPD37652.1_868,macB
lcl|CP064677.1_cds_QPD37653.1_869,cspD
lcl|CP064677.1_cds_QPD37654.1_870,clpS
lcl|CP064677.1_cds_QPD37655.1_871,clpA
lcl|CP064677.1_cds_QPD37656.1_872,infA
lcl|CP064677.1_cds_QPD37657.1_873,aat
lcl|CP064677.1_cds_QPD37658.1_874,cydC
lcl|CP064677.1_cds_QPD37659.1_875,cydD
lcl|CP064677.1_cds_QPD37660.1_876,trxB
lcl|CP064677.1_cds_QPD37661.1_877,lrp
lcl|CP064677.1_cds_QPD37662.1_878,ftsK
lcl|CP064677.1_cds_QPD37663.1_880,rarA
lcl|CP064677.1_cds_QPD37664.1_881,serS
lcl|CP064677.1_cds_QPD37665.1_882,dmsA
lcl|CP064677.1_cds_QPD37666.1_883,dmsB
lcl|CP064677.1_cds_QPD37667.1_884,dmsC
lcl|CP064677.1_cds_QPD37668.1_885,IVL04_04555
lcl|CP064677.1_cds_QPD37669.1_886,IVL04_04560
lcl|CP064677.1_cds_QPD37670.1_887,IVL04_04565
lcl|CP064677.1_cds_QPD37671.1_888,IVL04_04570
lcl|CP064677.1_cds_QPD37672.1_889,IVL04_04575
lcl|CP064677.1_cds_QPD37673.1_890,pflA
lcl|CP064677.1_cds_QPD37674.1_891,pflB
lcl|CP064677.1_cds_QPD37675.1_892,focA
lcl|CP064677.1_cds_QPD37676.1_893,IVL04_04595
lcl|CP064677.1_cds_QPD37677.1_894,IVL04_04600
lcl|CP064677.1_cds_QPD37678.1_895,serC
lcl|CP064677.1_cds_QPD37679.1_896,aroA
lcl|CP064677.1_cds_QPD37680.1_897,ycaL
lcl|CP064677.1_cds_QPD37681.1_898,cmk
lcl|CP064677.1_cds_QPD37682.1_899,rpsA
lcl|CP064677.1_cds_QPD37683.1_900,ihfB
lcl|CP064677.1_cds_QPD37684.1_901,IVL04_04635
lcl|CP064677.1_cds_QPD37685.1_902,msbA
lcl|CP064677.1_cds_QPD37686.1_903,lpxK
lcl|CP064677.1_cds_QPD37687.1_904,ycaQ
lcl|CP064677.1_cds_QPD37688.1_905,ycaR
lcl|CP064677.1_cds_QPD37689.1_906,kdsB
lcl|CP064677.1_cds_QPD37690.1_907,IVL04_04665
lcl|CP064677.1_cds_QPD37691.1_908,elyC
lcl|CP064677.1_cds_QPD37692.1_909,cmoM
lcl|CP064677.1_cds_QPD37693.1_910,mukF
lcl|CP064677.1_cds_QPD37694.1_911,mukE
lcl|CP064677.1_cds_QPD37695.1_912,mukB
lcl|CP064677.1_cds_QPD37696.1_913,ldtD
lcl|CP064677.1_cds_QPD37697.1_914,IVL04_04700
lcl|CP064677.1_cds_QPD37698.1_915,gloC
lcl|CP064677.1_cds_QPD37699.1_916,aspC
lcl|CP064677.1_cds_QPD37700.1_917,ompF
lcl|CP064677.1_cds_QPD37701.1_918,asnS
lcl|CP064677.1_cds_QPD37702.1_919,pncB
lcl|CP064677.1_cds_QPD37703.1_920,pepN
lcl|CP064677.1_cds_QPD37704.1_921,ssuB
lcl|CP064677.1_cds_QPD37705.1_922,ssuC
lcl|CP064677.1_cds_QPD37706.1_923,ssuD
lcl|CP064677.1_cds_QPD37707.1_924,ssuA
lcl|CP064677.1_cds_QPD37708.1_925,ssuE
lcl|CP064677.1_cds_QPD37709.1_926,IVL04_04760
lcl|CP064677.1_cds_QPD37710.1_927,IVL04_04765
lcl|CP064677.1_cds_QPD37711.1_928,IVL04_04770
lcl|CP064677.1_cds_QPD37712.1_929,IVL04_04775
lcl|CP064677.1_cds_QPD37713.1_930,IVL04_04780
lcl|CP064677.1_cds_QPD37714.1_931,IVL04_04785
lcl|CP064677.1_cds_QPD37715.1_932,IVL04_04790
lcl|CP064677.1_cds_QPD37716.1_933,pyrD
lcl|CP064677.1_cds_QPD37717.1_934,zapC
lcl|CP064677.1_cds_QPD37718.1_935,ycbX
lcl|CP064677.1_cds_QPD37719.1_936,rlmKL
lcl|CP064677.1_cds_QPD37720.1_937,IVL04_04815
lcl|CP064677.1_cds_QPD37721.1_938,pqiA
lcl|CP064677.1_cds_QPD37722.1_939,pqiB
lcl|CP064677.1_cds_QPD37723.1_940,pqiC
lcl|CP064677.1_cds_QPD37724.1_941,rmf
lcl|CP064677.1_cds_QPD37725.1_942,fabA
lcl|CP064677.1_cds_QPD37726.1_943,IVL04_04845
lcl|CP064677.1_cds_QPD37727.1_944,matP
lcl|CP064677.1_cds_QPD37728.1_945,ompA
lcl|CP064677.1_cds_QPD37729.1_946,sulA
lcl|CP064677.1_cds_QPD37730.1_947,sxy
lcl|CP064677.1_cds_QPD37731.1_948,yccS
lcl|CP064677.1_cds_QPD37732.1_949,IVL04_04875
lcl|CP064677.1_cds_QPD37733.1_951,mgsA
lcl|CP064677.1_cds_QPD37734.1_952,IVL04_04890
lcl|CP064677.1_cds_QPD37735.1_953,IVL04_04895
lcl|CP064677.1_cds_QPD37736.1_954,hspQ
lcl|CP064677.1_cds_QPD37737.1_955,rlmI
lcl|CP064677.1_cds_QPD37738.1_956,yccX
lcl|CP064677.1_cds_QPD37739.1_957,tusE
lcl|CP064677.1_cds_QPD37740.1_958,yccA
lcl|CP064677.1_cds_QPD37741.1_959,hyaA
lcl|CP064677.1_cds_QPD37742.1_960,hyaB
lcl|CP064677.1_cds_QPD37743.1_961,hyaC
lcl|CP064677.1_cds_QPD37744.1_962,IVL04_04945
lcl|CP064677.1_cds_QPD37745.1_963,hyaE
lcl|CP064677.1_cds_QPD37746.1_964,IVL04_04955
lcl|CP064677.1_cds_QPD37747.1_965,appC
lcl|CP064677.1_cds_QPD37748.1_966,appB
lcl|CP064677.1_cds_QPD37749.1_967,cbdX
lcl|CP064677.1_cds_QPD37750.1_968,appA
lcl|CP064677.1_cds_QPD37751.1_969,etk
lcl|CP064677.1_cds_QPD37752.1_970,etp
lcl|CP064677.1_cds_QPD37753.1_971,IVL04_04990
lcl|CP064677.1_cds_QPD37754.1_972,IVL04_04995
lcl|CP064677.1_cds_QPD37755.1_973,IVL04_05000
lcl|CP064677.1_cds_QPD37756.1_974,gfcB
lcl|CP064677.1_cds_QPD37757.1_975,IVL04_05010
lcl|CP064677.1_cds_QPD37758.1_977,cspH
lcl|CP064677.1_cds_QPD37759.1_978,cspG
lcl|CP064677.1_cds_QPD37760.1_980,ymcE
lcl|CP064677.1_cds_QPD37761.1_981,IVL04_05040
lcl|CP064677.1_cds_QPD37762.1_982,IVL04_05045
lcl|CP064677.1_cds_QPD37763.1_983,torS
lcl|CP064677.1_cds_QPD37764.1_984,torT
lcl|CP064677.1_cds_QPD37765.1_985,torR
lcl|CP064677.1_cds_QPD37766.1_986,torC
lcl|CP064677.1_cds_QPD37767.1_987,torA
lcl|CP064677.1_cds_QPD37768.1_988,torD
lcl|CP064677.1_cds_QPD37769.1_989,cbpM
lcl|CP064677.1_cds_QPD37770.1_990,cbpA
lcl|CP064677.1_cds_QPD37771.1_991,IVL04_05090
lcl|CP064677.1_cds_QPD37772.1_992,agp
lcl|CP064677.1_cds_QPD37773.1_993,IVL04_05100
lcl|CP064677.1_cds_QPD37774.1_994,wrbA
lcl|CP064677.1_cds_QPD37775.1_995,IVL04_05110
lcl|CP064677.1_cds_QPD37776.1_996,rutG
lcl|CP064677.1_cds_QPD37777.1_997,rutF
lcl|CP064677.1_cds_QPD37778.1_998,IVL04_05125
lcl|CP064677.1_cds_QPD37779.1_999,rutD
lcl|CP064677.1_cds_QPD37780.1_1000,rutC
lcl|CP064677.1_cds_QPD37781.1_1003,rutR
lcl|CP064677.1_cds_QPD37782.1_1004,putA
lcl|CP064677.1_cds_QPD37783.1_1005,IVL04_05160
lcl|CP064677.1_cds_QPD37784.1_1006,putP
lcl|CP064677.1_cds_QPD37785.1_1008,efeO
lcl|CP064677.1_cds_QPD37786.1_1009,efeB
lcl|CP064677.1_cds_QPD37787.1_1011,pgaD
lcl|CP064677.1_cds_QPD37788.1_1012,pgaC
lcl|CP064677.1_cds_QPD37789.1_1013,pgaB
lcl|CP064677.1_cds_QPD37790.1_1014,pgaA
lcl|CP064677.1_cds_QPD37791.1_1015,IVL04_05210
lcl|CP064677.1_cds_QPD37792.1_1016,IVL04_05215
lcl|CP064677.1_cds_QPD37793.1_1018,IVL04_05225
lcl|CP064677.1_cds_QPD37794.1_1019,ghrA
lcl|CP064677.1_cds_QPD37795.1_1020,ycdX
lcl|CP064677.1_cds_QPD37796.1_1021,ycdY
lcl|CP064677.1_cds_QPD37797.1_1023,csgG
lcl|CP064677.1_cds_QPD37798.1_1024,csgF
lcl|CP064677.1_cds_QPD37799.1_1025,csgE
lcl|CP064677.1_cds_QPD37800.1_1026,csgD
lcl|CP064677.1_cds_QPD37801.1_1027,csgB
lcl|CP064677.1_cds_QPD37802.1_1028,csgA
lcl|CP064677.1_cds_QPD37803.1_1029,csgC
lcl|CP064677.1_cds_QPD37804.1_1030,IVL04_05300
lcl|CP064677.1_cds_QPD37805.1_1031,ymdB
lcl|CP064677.1_cds_QPD37806.1_1032,clsC
lcl|CP064677.1_cds_QPD37807.1_1033,mdoC
lcl|CP064677.1_cds_QPD37808.1_1035,mdoH
lcl|CP064677.1_cds_QPD37809.1_1036,IVL04_05330
lcl|CP064677.1_cds_QPD37810.1_1037,IVL04_05335
lcl|CP064677.1_cds_QPD37811.1_1038,mdtG
lcl|CP064677.1_cds_QPD37812.1_1039,lpxL
lcl|CP064677.1_cds_QPD37813.1_1040,IVL04_05350
lcl|CP064677.1_cds_QPD37814.1_1041,IVL04_05355
lcl|CP064677.1_cds_QPD37815.1_1042,IVL04_05360
lcl|CP064677.1_cds_QPD37816.1_1043,IVL04_05365
lcl|CP064677.1_cds_QPD37817.1_1044,solA
lcl|CP064677.1_cds_QPD37818.1_1045,bssS
lcl|CP064677.1_cds_QPD37819.1_1046,dinI
lcl|CP064677.1_cds_QPD37820.1_1047,pyrC
lcl|CP064677.1_cds_QPD37821.1_1048,IVL04_05390
lcl|CP064677.1_cds_QPD37822.1_1049,grxB
lcl|CP064677.1_cds_QPD37823.1_1050,mdtH
lcl|CP064677.1_cds_QPD37824.1_1051,rimJ
lcl|CP064677.1_cds_QPD37825.1_1052,IVL04_05410
lcl|CP064677.1_cds_QPD37826.1_1053,IVL04_05415
lcl|CP064677.1_cds_QPD37827.1_1054,murJ
lcl|CP064677.1_cds_QPD37828.1_1055,flgN
lcl|CP064677.1_cds_QPD37829.1_1056,flgM
lcl|CP064677.1_cds_QPD37830.1_1057,flgA
lcl|CP064677.1_cds_QPD37831.1_1058,flgB
lcl|CP064677.1_cds_QPD37832.1_1059,flgC
lcl|CP064677.1_cds_QPD37833.1_1060,flgD
lcl|CP064677.1_cds_QPD37834.1_1061,flgE
lcl|CP064677.1_cds_QPD37835.1_1062,flgF
lcl|CP064677.1_cds_QPD37836.1_1063,flgG
lcl|CP064677.1_cds_QPD37837.1_1064,flgH
lcl|CP064677.1_cds_QPD37838.1_1065,flgI
lcl|CP064677.1_cds_QPD37839.1_1066,flgJ
lcl|CP064677.1_cds_QPD37840.1_1067,flgK
lcl|CP064677.1_cds_QPD37841.1_1068,flgL
lcl|CP064677.1_cds_QPD37842.1_1069,rne
lcl|CP064677.1_cds_QPD37843.1_1070,rluC
lcl|CP064677.1_cds_QPD37844.1_1071,yceF
